sample_id,true_label,true_class,predicted_label,predicted_class,correct,prob_Apis mellifera,prob_Vanessa atalanta,prob_Harmonia axyridis,prob_Pieris rapae,prob_Coccinella septempunctata,prob_Vanessa cardui,prob_Nymphalis antiopa,prob_Other
1845,0,Apis mellifera,0,Apis mellifera,1,0.3427538,0.039585285,0.05507881,0.0014408531,0.0008247075,0.0013099182,0.3069401,0.25206655
1846,5,Vanessa cardui,5,Vanessa cardui,1,2.9884628e-10,9.565468e-05,2.0464482e-08,1.5888205e-10,3.3862748e-14,0.99990416,1.4130124e-07,1.1845831e-08
1847,5,Vanessa cardui,5,Vanessa cardui,1,0.0003502051,0.0068837,3.416279e-05,2.750089e-06,7.6097024e-08,0.95024157,4.6814803e-05,0.042440686
1848,7,Other,7,Other,1,0.002554205,0.0005097781,0.00016977063,0.00015403033,0.0064711766,0.00021452094,6.8161025e-06,0.98991966
1849,3,Pieris rapae,3,Pieris rapae,1,0.0031980027,0.0006162504,0.005310835,0.98915195,1.28953425e-05,2.4954259e-05,0.00027515067,0.0014099621
1850,1,Vanessa atalanta,1,Vanessa atalanta,1,2.1229444e-06,0.9965778,2.577306e-07,0.00037966896,6.784173e-07,2.202232e-05,0.002791572,0.00022580208
1851,0,Apis mellifera,7,Other,0,0.023461381,0.012515385,3.5832146e-10,2.512918e-05,6.332839e-07,5.0060366e-06,2.7166612e-05,0.96396536
1852,1,Vanessa atalanta,1,Vanessa atalanta,1,4.231141e-09,1.0,3.2231978e-11,1.2964846e-12,7.1227346e-14,8.159833e-12,4.874579e-08,6.465846e-10
1853,0,Apis mellifera,7,Other,0,0.038821433,0.00010310042,3.860409e-08,0.0069105625,6.6216844e-06,5.7064393e-05,1.2265021e-05,0.95408887
1854,7,Other,7,Other,1,8.640343e-12,2.1739412e-13,1.3828788e-11,1.255245e-12,2.0558952e-10,7.909957e-12,2.004464e-09,1.0
1855,2,Harmonia axyridis,2,Harmonia axyridis,1,4.03299e-06,1.5586961e-07,0.9898644,9.742865e-07,0.009472658,8.0345103e-07,4.165996e-07,0.00065667136
1856,5,Vanessa cardui,5,Vanessa cardui,1,2.397807e-08,7.8005166e-07,3.567806e-11,1.7567114e-11,3.453594e-11,0.99999917,4.940646e-13,1.7748121e-09
1857,7,Other,7,Other,1,1.364252e-07,5.5308768e-11,1.7566767e-10,6.3653878e-09,8.572644e-05,1.3744574e-09,9.59246e-10,0.99991417
1858,7,Other,7,Other,1,3.726404e-10,8.6536973e-13,6.6929636e-14,9.864266e-09,3.2101876e-13,1.6643456e-11,1.6121232e-12,1.0
1859,7,Other,7,Other,1,2.7477773e-14,1.23654215e-14,2.071585e-14,2.0214246e-14,2.0170181e-11,1.0792855e-12,2.9508164e-13,1.0
1860,0,Apis mellifera,7,Other,0,0.13763021,4.2046333e-05,8.5628095e-08,3.5291574e-05,6.8736455e-07,0.0010036754,3.1214196e-05,0.86125684
1861,2,Harmonia axyridis,2,Harmonia axyridis,1,2.7528264e-05,0.22318895,0.7331496,5.142154e-08,0.04339302,4.5233355e-06,7.270318e-06,0.00022897957
1862,7,Other,7,Other,1,8.7501326e-07,2.2612754e-07,2.6052835e-06,2.3940951e-09,1.2982515e-05,9.887984e-07,2.0719463e-07,0.9999821
1863,7,Other,7,Other,1,1.4390986e-08,8.192898e-11,1.01985364e-07,1.901663e-07,6.283388e-06,9.198961e-07,0.00021394326,0.99977857
1864,3,Pieris rapae,3,Pieris rapae,1,6.360872e-07,2.8006095e-10,6.162787e-11,0.9992105,1.939416e-09,5.8530287e-07,1.0569028e-09,0.00078834506
1865,7,Other,7,Other,1,5.9674434e-09,4.929643e-10,3.9191246e-09,3.5245554e-10,6.820362e-10,1.0600565e-08,0.00024831505,0.9997516
1866,7,Other,7,Other,1,3.897495e-12,9.026679e-10,3.5153808e-13,2.3768449e-08,3.881917e-11,2.2858786e-10,1.41117e-12,1.0
1867,1,Vanessa atalanta,1,Vanessa atalanta,1,1.9539856e-09,0.99999964,2.0019109e-09,8.570738e-10,2.4600098e-11,6.8678827e-09,3.548443e-07,4.6433475e-09
1868,4,Coccinella septempunctata,4,Coccinella septempunctata,1,1.5788024e-09,8.688964e-09,0.0034552184,4.0477268e-08,0.99653697,6.2885674e-09,2.8052425e-09,7.674434e-06
1869,3,Pieris rapae,3,Pieris rapae,1,1.2168223e-16,1.8499323e-14,1.436888e-16,1.0,8.843437e-16,4.1222243e-12,6.4258464e-12,7.170197e-10
1870,7,Other,7,Other,1,1.5643103e-05,0.000112411544,0.0021544849,1.6980477e-05,0.008984674,2.7122695e-05,0.46834415,0.5203445
1871,0,Apis mellifera,7,Other,0,0.05556706,0.0001781372,9.734182e-07,0.017131537,6.848806e-07,2.0319007e-06,0.0026384818,0.92448103
1872,7,Other,7,Other,1,1.9014706e-07,1.9839931e-06,5.1895516e-11,9.604363e-07,3.0605874e-12,6.525226e-08,1.6146632e-08,0.9999968
1873,4,Coccinella septempunctata,7,Other,0,7.542828e-06,1.2862641e-08,6.393022e-06,9.309179e-09,0.1099097,4.7886977e-07,6.365377e-10,0.89007586
1874,7,Other,7,Other,1,0.0066807563,0.05011667,0.0002985445,8.4911706e-05,1.3788332e-07,2.9458708e-05,0.034370504,0.9084191
1875,7,Other,7,Other,1,0.0003617954,1.09657485e-07,1.5483133e-07,7.978943e-07,1.365951e-08,3.6081266e-05,3.3594652e-08,0.99960107
1876,7,Other,7,Other,1,4.6564015e-08,7.812818e-08,1.8566569e-05,1.8985448e-07,1.0656241e-05,8.022784e-08,8.623771e-08,0.9999703
1877,7,Other,7,Other,1,3.9091312e-05,3.370245e-07,1.545086e-08,9.507259e-09,1.2179855e-09,1.9689892e-07,6.342523e-08,0.9999602
1878,3,Pieris rapae,3,Pieris rapae,1,6.2386804e-11,5.915432e-12,3.708318e-13,1.0,5.776225e-14,3.561525e-12,6.8624105e-13,5.7228773e-09
1879,7,Other,7,Other,1,8.928204e-06,8.02811e-08,9.729757e-08,5.968361e-07,1.42740255e-08,3.0097779e-06,3.419549e-10,0.99998736
1880,0,Apis mellifera,0,Apis mellifera,1,0.8524697,1.3055664e-07,9.37903e-08,8.4877763e-07,1.69176e-05,0.0009284245,8.707022e-08,0.14658386
1881,1,Vanessa atalanta,1,Vanessa atalanta,1,1.4532527e-10,0.9999995,2.9453975e-07,2.2708688e-09,6.4500644e-10,2.0043596e-09,2.5024315e-07,1.254518e-10
1882,3,Pieris rapae,3,Pieris rapae,1,4.717627e-11,2.330592e-12,2.1842479e-10,1.0,3.9293074e-12,7.0601137e-13,1.03592246e-10,4.6382436e-08
1883,7,Other,7,Other,1,1.7365625e-07,1.9320494e-10,7.1356584e-12,9.322119e-10,1.4316712e-08,3.2873746e-09,7.206018e-11,0.9999999
1884,5,Vanessa cardui,5,Vanessa cardui,1,7.307911e-08,4.5047713e-05,1.3095989e-12,3.742494e-09,4.8854098e-08,0.9980786,1.9207398e-09,0.0018762858
1885,7,Other,7,Other,1,0.0020650506,0.00017031253,3.69168e-08,6.2993613e-06,2.9167493e-06,0.002453759,0.0014470863,0.9938545
1886,0,Apis mellifera,7,Other,0,5.040079e-06,8.5244665e-09,1.1283808e-11,1.3099394e-10,1.7822838e-10,2.1922299e-10,1.9616364e-08,0.999995
1887,6,Nymphalis antiopa,6,Nymphalis antiopa,1,1.1823601e-12,1.7183775e-10,4.4473072e-10,1.0284836e-08,7.477073e-14,4.647163e-11,1.0,4.2131767e-08
1888,5,Vanessa cardui,5,Vanessa cardui,1,0.044966083,0.0007993055,8.639269e-05,0.00021650319,0.0020162377,0.8933619,0.0009964819,0.057557132
1889,3,Pieris rapae,7,Other,0,1.6767592e-08,6.7839525e-09,1.3048286e-11,5.110473e-05,3.127631e-08,5.8130486e-06,1.3351199e-05,0.99992967
1890,5,Vanessa cardui,5,Vanessa cardui,1,1.6606513e-07,6.3824075e-07,1.0393651e-10,5.8685196e-06,4.5101726e-07,0.9998197,0.00012909317,4.4075605e-05
1891,2,Harmonia axyridis,2,Harmonia axyridis,1,2.7091802e-09,1.841862e-11,1.0,1.4048026e-12,5.7446672e-11,5.390636e-12,7.5802864e-11,5.3753153e-09
1892,1,Vanessa atalanta,1,Vanessa atalanta,1,6.247799e-12,1.0,3.0386902e-09,1.3251825e-10,1.5523394e-13,6.8482277e-12,9.430953e-12,1.8238906e-10
1893,7,Other,2,Harmonia axyridis,0,6.137432e-07,2.5586148e-06,0.93055063,7.7868316e-07,0.04410367,3.5014386e-07,0.010105695,0.015235618
1894,7,Other,7,Other,1,0.00038653528,3.4757563e-06,3.0685394e-05,1.8985619e-06,4.6037943e-08,3.2022213e-06,2.3650643e-06,0.99957174
1895,7,Other,7,Other,1,1.0654101e-12,4.2430465e-12,3.1027058e-15,6.420878e-14,1.773113e-11,2.3861088e-10,1.5993685e-14,1.0
1896,5,Vanessa cardui,5,Vanessa cardui,1,2.5297311e-08,0.0015248841,5.4098165e-10,5.2933203e-08,2.8486195e-07,0.99847454,2.2596884e-11,2.3752195e-07
1897,7,Other,7,Other,1,0.00027832412,1.9929121e-07,9.172042e-08,2.0070502e-06,2.831707e-09,1.6744775e-06,1.4570384e-06,0.9997162
1898,0,Apis mellifera,0,Apis mellifera,1,0.9976972,0.00028216487,3.8497915e-06,2.061029e-05,5.499554e-05,4.451222e-06,0.0019185933,1.819905e-05
1899,6,Nymphalis antiopa,6,Nymphalis antiopa,1,3.4292718e-08,8.704169e-07,1.4623816e-08,4.208955e-06,8.746627e-10,9.4721946e-07,0.9937641,0.0062298565
1900,7,Other,7,Other,1,0.0069756187,0.00074882264,0.015464888,0.029588208,0.004827073,0.0001986855,0.030689714,0.911507
1901,7,Other,7,Other,1,4.842807e-07,2.4302199e-06,2.250446e-09,1.1395568e-06,3.5568434e-08,4.8262805e-06,1.273759e-08,0.99999106
1902,7,Other,7,Other,1,3.343599e-09,6.4604105e-10,2.8622812e-11,1.6959966e-08,3.2175567e-09,9.436669e-06,1.2974645e-08,0.9999906
1903,7,Other,7,Other,1,9.554869e-12,5.117678e-09,1.3211472e-09,6.51818e-08,9.395863e-09,1.6913128e-07,1.6427366e-09,0.99999976
1904,7,Other,7,Other,1,8.99601e-07,8.829085e-06,0.04852142,6.2524773e-06,2.4072471e-05,1.3776963e-05,6.9709694e-07,0.95142406
1905,6,Nymphalis antiopa,6,Nymphalis antiopa,1,9.511755e-05,5.0117553e-05,1.4377227e-05,2.59796e-05,3.2117993e-07,4.7821864e-05,0.9926278,0.007138517
1906,7,Other,7,Other,1,0.00038242157,3.7622467e-06,1.9278525e-08,0.24234208,2.889914e-07,7.327346e-07,3.5440367e-05,0.7572352
1907,7,Other,7,Other,1,0.051767945,3.8591543e-06,0.0019165472,2.242698e-06,0.004335581,7.565598e-08,0.00037690366,0.9415968
1908,7,Other,7,Other,1,2.6131203e-10,1.0685064e-06,8.988266e-09,8.796598e-07,1.6472943e-07,1.8456694e-08,2.9254412e-09,0.99999785
1909,0,Apis mellifera,0,Apis mellifera,1,0.9976404,0.00024719164,1.0324641e-05,0.00087861693,6.426567e-05,1.7356868e-05,0.00060114905,0.0005407848
1910,7,Other,7,Other,1,5.4947705e-14,7.114862e-13,1.1651899e-10,1.7919948e-09,1.3170107e-10,2.9879595e-12,9.373312e-13,1.0
1911,0,Apis mellifera,0,Apis mellifera,1,0.7993541,2.8544414e-07,8.027177e-10,8.204667e-09,1.1632661e-06,5.003754e-06,2.0825018e-08,0.20063941
1912,0,Apis mellifera,7,Other,0,0.00817508,1.7306351e-06,2.460437e-08,1.5838179e-05,2.3078677e-09,1.1150917e-05,7.1694394e-08,0.9917961
1913,0,Apis mellifera,7,Other,0,0.22771245,7.579972e-05,0.0013155842,7.015725e-07,1.6157079e-05,6.4549844e-05,6.528826e-05,0.7707495
1914,7,Other,7,Other,1,1.6615988e-07,8.604584e-13,1.47811e-11,1.0195649e-09,3.9493347e-10,3.0403116e-10,4.783811e-10,0.9999999
1915,7,Other,7,Other,1,2.0539037e-05,2.7950437e-05,3.214976e-08,3.1878506e-07,3.224544e-08,4.9152655e-05,0.0008836183,0.9990183
1916,0,Apis mellifera,2,Harmonia axyridis,0,4.3259497e-05,0.00042896296,0.98787606,6.818678e-06,0.011617722,1.4587563e-07,1.263774e-06,2.574832e-05
1917,7,Other,7,Other,1,1.2461634e-06,1.9803224e-06,1.8599096e-08,9.271812e-08,2.3108272e-07,6.5143463e-06,0.00031521637,0.9996747
1918,5,Vanessa cardui,5,Vanessa cardui,1,1.323333e-07,0.0008548327,2.888858e-10,4.36079e-06,9.206576e-08,0.9932376,3.2149802e-07,0.0059025376
1919,0,Apis mellifera,0,Apis mellifera,1,0.52690953,3.6601904e-08,8.365446e-08,1.3084642e-07,0.026208622,1.209816e-06,5.452155e-06,0.44687495
1920,4,Coccinella septempunctata,4,Coccinella septempunctata,1,3.4721143e-07,3.6681847e-08,0.00040849505,2.382812e-06,0.9967163,1.6832077e-08,3.494241e-09,0.0028724596
1921,0,Apis mellifera,0,Apis mellifera,1,0.99712366,2.5460633e-05,0.00014807306,1.9146906e-05,5.2209293e-07,1.1542074e-06,1.5024559e-06,0.0026805168
1922,7,Other,7,Other,1,7.688834e-09,1.0643494e-05,1.7946839e-08,2.7442591e-05,2.3866829e-09,1.953792e-07,1.3179025e-10,0.9999616
1923,5,Vanessa cardui,5,Vanessa cardui,1,5.1505076e-08,0.025718832,9.864997e-10,6.6374106e-10,4.0171005e-11,0.9742804,1.018792e-08,7.4246316e-07
1924,7,Other,7,Other,1,2.4350917e-11,3.5159184e-05,6.046233e-10,1.2191204e-08,5.7116513e-11,4.719147e-06,1.42469595e-11,0.99996006
1925,0,Apis mellifera,0,Apis mellifera,1,0.7226559,0.13897996,1.1987974e-05,0.00032563615,2.8226508e-05,0.00060049415,0.13701865,0.00037907765
1926,1,Vanessa atalanta,1,Vanessa atalanta,1,2.1496281e-07,0.99996424,2.8759264e-06,2.9302237e-05,8.0630574e-10,1.8647263e-07,1.0592117e-06,2.0849052e-06
1927,3,Pieris rapae,3,Pieris rapae,1,8.519122e-10,2.654172e-06,5.923235e-11,0.7844178,1.399033e-10,1.2853731e-07,7.503476e-09,0.21557939
1928,0,Apis mellifera,0,Apis mellifera,1,0.99992657,8.389524e-09,8.1275607e-07,4.552251e-08,3.4406822e-10,3.4748797e-09,6.2680067e-10,7.262233e-05
1929,0,Apis mellifera,7,Other,0,0.09444898,4.909976e-12,4.4969825e-13,2.0308266e-09,4.805286e-11,1.4356116e-10,1.4979115e-13,0.905551
1930,1,Vanessa atalanta,1,Vanessa atalanta,1,2.26256e-08,0.9999727,1.0067691e-06,7.7695034e-08,5.1420494e-07,9.2889024e-07,2.3028513e-05,1.7668712e-06
1931,0,Apis mellifera,7,Other,0,0.104820594,1.9875651e-07,2.6179641e-06,3.2447213e-05,1.05923145e-05,2.4911747e-06,3.2980645e-06,0.8951277
1932,7,Other,7,Other,1,1.834294e-21,6.7337875e-17,3.362384e-15,3.374453e-13,3.1579658e-17,7.61502e-19,2.7215647e-12,1.0
1933,7,Other,7,Other,1,1.5997652e-05,2.562358e-07,2.677456e-08,1.644679e-08,2.3312063e-08,4.434688e-06,5.7326344e-09,0.99997926
1934,7,Other,6,Nymphalis antiopa,0,0.00021316897,0.00019228554,0.00010710829,1.1441263e-08,9.168934e-06,3.703756e-07,0.9915652,0.007912673
1935,7,Other,7,Other,1,1.7456077e-10,6.0612253e-12,4.4918903e-15,1.2033104e-10,1.4831964e-11,1.8655114e-11,2.1532397e-11,1.0
1936,3,Pieris rapae,3,Pieris rapae,1,1.0450739e-09,2.6260452e-11,2.211684e-12,1.0,2.2204885e-12,8.401209e-12,6.4102597e-13,6.111187e-12
1937,7,Other,7,Other,1,0.0020950965,6.0292638e-09,3.2946942e-10,2.008948e-06,1.0607963e-07,4.3678175e-10,1.4029217e-11,0.99790275
1938,7,Other,7,Other,1,9.2431456e-08,2.2629106e-06,4.889493e-07,1.3055974e-07,8.4714407e-07,2.403853e-08,6.005407e-06,0.9999902
1939,7,Other,7,Other,1,3.7295198e-08,8.490302e-08,3.89552e-06,3.7098816e-06,6.513011e-05,1.300299e-06,9.39036e-07,0.9999249
1940,7,Other,7,Other,1,5.511267e-08,6.2431414e-12,1.0558935e-09,6.621992e-11,1.4254726e-08,4.870661e-10,6.037195e-11,1.0
1941,3,Pieris rapae,3,Pieris rapae,1,9.928834e-10,7.752795e-08,5.0125237e-09,0.9999999,4.6733334e-10,4.3080933e-10,2.6481725e-10,5.4733857e-08
1942,7,Other,7,Other,1,0.018453483,1.1895156e-06,2.2635664e-08,3.043643e-07,4.1514213e-06,2.9361405e-07,6.120639e-05,0.98147935
1943,7,Other,7,Other,1,9.3861183e-07,3.0516358e-12,1.3137887e-06,3.527155e-08,1.3941756e-08,1.2974125e-07,9.236131e-11,0.9999976
1944,3,Pieris rapae,3,Pieris rapae,1,3.0874926e-07,8.449187e-09,5.242436e-10,0.99999964,1.0819353e-09,5.2461074e-10,1.0538392e-08,2.9316338e-10
1945,7,Other,7,Other,1,3.7915586e-05,6.88791e-07,4.856628e-05,4.451697e-07,2.052786e-08,1.8213588e-07,2.7689138e-08,0.99991214
1946,1,Vanessa atalanta,1,Vanessa atalanta,1,0.0001393174,0.9876795,0.002225982,0.00043495066,0.008812742,0.00030282076,5.3987827e-05,0.00035071434
1947,7,Other,7,Other,1,1.1328946e-09,7.447231e-12,7.6620243e-10,2.6476128e-09,1.9345411e-07,5.577456e-11,1.5281632e-11,0.99999976
1948,7,Other,7,Other,1,0.00018137829,2.2602713e-05,1.9410115e-06,1.7606573e-05,3.6107633e-07,1.101592e-06,1.2778484e-06,0.9997737
1949,2,Harmonia axyridis,2,Harmonia axyridis,1,2.1105438e-06,1.5451292e-06,0.99974304,1.471119e-07,0.00018040324,5.275614e-09,2.3205182e-06,7.0447444e-05
1950,7,Other,7,Other,1,7.679937e-06,1.2949064e-07,0.00015578429,8.9468255e-09,1.8894147e-07,1.6806364e-08,9.948557e-09,0.9998361
1951,7,Other,7,Other,1,9.124883e-08,2.66576e-05,2.5871348e-06,2.7629383e-09,8.739752e-08,1.0255204e-09,4.3383963e-09,0.99997056
1952,4,Coccinella septempunctata,4,Coccinella septempunctata,1,1.15409634e-07,3.6518264e-11,0.0032830497,3.845597e-09,0.9967078,4.319346e-12,1.3571745e-11,9.079052e-06
1953,0,Apis mellifera,0,Apis mellifera,1,0.9671901,4.4728763e-06,1.3418053e-06,0.00012967538,5.74521e-06,6.324497e-07,3.3246633e-06,0.032664746
1954,4,Coccinella septempunctata,4,Coccinella septempunctata,1,6.903212e-08,6.0234256e-06,0.04101619,2.3675765e-08,0.9589771,3.96924e-09,1.7005528e-08,5.367474e-07
1955,3,Pieris rapae,3,Pieris rapae,1,1.9462886e-06,5.5994526e-08,7.270997e-08,0.9957437,4.5469707e-07,4.2517136e-06,3.4230675e-07,0.004249053
1956,2,Harmonia axyridis,2,Harmonia axyridis,1,6.611391e-06,2.4744822e-09,0.9999174,4.914174e-07,7.3577e-05,1.2322102e-09,1.2054236e-09,1.995212e-06
1957,0,Apis mellifera,7,Other,0,0.40484914,0.00031477446,5.909295e-07,9.9426456e-05,1.9878634e-07,0.00020689797,3.8000545e-07,0.5945287
1958,4,Coccinella septempunctata,4,Coccinella septempunctata,1,5.252161e-06,2.0520206e-08,0.0008794507,2.0194749e-08,0.90792197,1.4097212e-08,1.5485359e-08,0.091193326
1959,7,Other,7,Other,1,1.248096e-14,2.025225e-15,1.298278e-13,5.727056e-14,1.2860924e-14,1.076198e-12,4.3930945e-15,1.0
1960,5,Vanessa cardui,5,Vanessa cardui,1,6.2305285e-09,1.1489986e-08,4.8136176e-08,4.1551457e-10,1.492233e-12,0.9999999,7.5838465e-14,1.9046162e-09
1961,7,Other,7,Other,1,1.5452489e-09,1.0816339e-05,1.3623471e-08,0.0002508502,1.3954563e-10,3.0763747e-08,1.619659e-07,0.99973816
1962,7,Other,7,Other,1,8.0570035e-06,1.1338121e-05,0.030535726,1.4871413e-06,0.0002478341,1.4330917e-06,5.4475993e-05,0.9691395
1963,0,Apis mellifera,0,Apis mellifera,1,0.561476,1.4766456e-05,4.8988377e-06,9.552375e-05,2.0476934e-06,8.5417734e-05,3.6111395e-08,0.4383213
1964,7,Other,7,Other,1,2.858504e-08,1.0433889e-09,4.92881e-13,2.7041054e-09,4.446991e-11,3.3731262e-10,4.612175e-12,1.0
1965,2,Harmonia axyridis,2,Harmonia axyridis,1,0.00076717965,1.3018524e-07,0.9986482,4.1981148e-06,0.00014462254,8.063673e-08,6.031582e-09,0.00043559854
1966,7,Other,7,Other,1,5.897509e-11,1.169679e-09,1.9364548e-09,2.2990598e-07,1.4052811e-09,2.9485125e-10,2.480652e-07,0.9999995
1967,2,Harmonia axyridis,2,Harmonia axyridis,1,3.2825015e-16,3.132611e-11,1.0,3.857337e-12,2.9234823e-10,2.037858e-14,1.7028063e-12,2.3649345e-11
1968,7,Other,7,Other,1,0.0033685868,0.00022467664,2.0293487e-06,5.18782e-06,2.932042e-07,5.3976677e-05,0.00014690009,0.99619836
1969,0,Apis mellifera,0,Apis mellifera,1,0.9883108,2.0330638e-06,4.2693447e-08,7.833821e-06,2.5331592e-05,2.0475665e-05,0.0018057913,0.009827728
1970,3,Pieris rapae,3,Pieris rapae,1,7.1498056e-05,2.0469843e-06,0.00014602223,0.8070153,5.029877e-06,6.387354e-05,1.651231e-06,0.19269457
1971,7,Other,1,Vanessa atalanta,0,0.00012629761,0.9810476,0.0003861584,1.3970846e-06,6.344102e-06,1.00408e-05,0.00022953558,0.018192599
1972,7,Other,7,Other,1,6.142805e-10,4.1329212e-13,1.4035444e-15,4.7652976e-10,7.6804356e-13,5.594459e-12,3.925577e-12,1.0
1973,1,Vanessa atalanta,1,Vanessa atalanta,1,1.34163844e-08,0.9969356,3.6346457e-08,7.240002e-08,3.2178765e-08,8.97555e-06,0.0012010226,0.0018541974
1974,0,Apis mellifera,7,Other,0,0.02041393,1.6443356e-09,2.3915075e-10,4.2116817e-08,1.2129384e-07,8.234733e-06,4.629502e-08,0.9795776
1975,0,Apis mellifera,0,Apis mellifera,1,0.9999491,2.1419934e-05,3.443022e-08,2.7725147e-08,1.0132872e-07,6.987189e-07,1.5007109e-07,2.8424334e-05
1976,7,Other,2,Harmonia axyridis,0,3.351704e-07,4.385112e-05,0.99811137,2.7320237e-08,9.311363e-07,5.8961077e-06,1.5247503e-08,0.0018376231
1977,7,Other,7,Other,1,1.0032423e-06,4.269143e-05,2.404404e-05,1.0759546e-06,1.9613154e-07,4.8787215e-06,8.161369e-07,0.99992526
1978,0,Apis mellifera,7,Other,0,0.003920802,0.0006062359,1.951488e-05,1.7517334e-05,6.8066124e-06,0.0038650008,0.0003020805,0.9912621
1979,7,Other,1,Vanessa atalanta,0,0.26022574,0.4281064,0.00011682495,1.5144591e-06,1.5400984e-07,7.014859e-06,0.16330677,0.1482356
1980,7,Other,7,Other,1,0.006201323,0.00013179815,4.514611e-09,0.00036277776,1.5271061e-06,1.0501647e-05,9.611076e-07,0.993291
1981,7,Other,7,Other,1,1.4948337e-06,1.649737e-05,1.1931324e-07,7.101018e-07,2.5060463e-06,1.0835766e-06,5.2389244e-09,0.9999776
1982,7,Other,7,Other,1,8.382055e-08,5.751651e-12,3.3501723e-07,1.012793e-06,3.3312474e-11,1.8945981e-10,2.4306045e-08,0.99999857
1983,7,Other,7,Other,1,2.395066e-12,1.0067743e-16,2.2460766e-15,2.1727047e-14,1.0333472e-10,1.2913305e-10,8.6804736e-14,1.0
1984,0,Apis mellifera,0,Apis mellifera,1,0.78161365,3.4372829e-06,4.9081763e-08,2.055425e-05,1.4832354e-05,2.4151035e-05,7.548369e-07,0.21832258
1985,7,Other,6,Nymphalis antiopa,0,0.2173964,0.00027904185,9.43606e-05,0.00044555223,2.4030614e-05,2.2924576e-05,0.6780685,0.10366916
1986,2,Harmonia axyridis,2,Harmonia axyridis,1,2.3916152e-07,3.900405e-06,0.8998618,3.0557763e-07,0.10000295,1.2764151e-07,3.6367402e-09,0.00013065158
1987,5,Vanessa cardui,5,Vanessa cardui,1,6.7838374e-11,2.6373548e-10,5.0232937e-15,8.7404964e-14,4.0537798e-16,0.99997675,1.1127889e-13,2.3215132e-05
1988,7,Other,7,Other,1,3.084036e-06,8.760101e-06,4.680325e-10,0.47885057,2.7131057e-06,3.1316379e-06,9.766538e-05,0.5210341
1989,7,Other,7,Other,1,0.10474601,0.00012077843,2.630341e-06,4.6872992e-05,1.8082078e-07,1.9604704e-06,6.49879e-05,0.89501655
1990,7,Other,7,Other,1,1.1653171e-06,4.8119935e-05,0.0020040483,3.7303256e-05,4.6211431e-07,0.00019563096,4.1061536e-05,0.99767226
1991,2,Harmonia axyridis,2,Harmonia axyridis,1,7.5974417e-06,9.540246e-08,0.99999213,1.1159115e-09,5.135085e-08,2.6400376e-10,3.8027945e-09,1.4710583e-08
1992,5,Vanessa cardui,1,Vanessa atalanta,0,0.052568823,0.49083754,7.389997e-07,0.0026537445,3.999165e-06,0.16356042,3.246116e-05,0.29034233
1993,4,Coccinella septempunctata,4,Coccinella septempunctata,1,1.1538888e-08,5.949334e-10,1.1132046e-09,4.6902446e-09,0.99999917,6.749883e-07,5.7285764e-08,2.1108889e-08
1994,0,Apis mellifera,0,Apis mellifera,1,0.9985215,8.43937e-07,1.1428156e-07,1.867356e-06,2.1809323e-09,2.1230499e-06,1.2190219e-06,0.0014723121
1995,7,Other,7,Other,1,1.9969078e-05,6.8903896e-06,3.525758e-11,1.3218328e-09,3.0487386e-09,2.288118e-08,6.3670406e-08,0.99997306
1996,0,Apis mellifera,6,Nymphalis antiopa,0,0.0895271,3.7214995e-05,9.823751e-05,1.7346782e-05,0.0007047897,1.2814889e-05,0.9094874,0.00011498356
1997,7,Other,7,Other,1,5.340226e-08,3.242909e-13,1.8972055e-09,3.1716327e-09,2.1935653e-11,4.95295e-11,7.827279e-12,1.0
1998,0,Apis mellifera,0,Apis mellifera,1,0.5470692,0.0060271774,3.0532055e-07,0.0021560988,9.852467e-05,0.003911191,0.0003542573,0.44038323
1999,7,Other,7,Other,1,3.7793013e-06,1.557078e-13,5.3281933e-14,6.2880645e-08,4.452098e-12,1.5853158e-10,1.7200678e-12,0.9999962
2000,0,Apis mellifera,7,Other,0,0.0031832645,2.5065347e-05,7.0175265e-05,2.4936571e-05,5.819145e-08,8.232083e-06,1.8444557e-07,0.99668807
2001,7,Other,7,Other,1,7.811593e-11,2.429493e-10,1.3129944e-11,1.1406287e-09,2.425872e-10,4.6850097e-09,3.8365595e-11,1.0
2002,0,Apis mellifera,0,Apis mellifera,1,0.9971601,1.4629958e-06,7.8103265e-05,6.1578356e-07,1.1145731e-06,4.0721403e-08,5.053796e-08,0.002758615
2003,7,Other,7,Other,1,4.624123e-09,5.160272e-10,8.525503e-11,2.2143286e-05,1.2495175e-06,4.0990855e-08,3.2350513e-08,0.9999765
2004,3,Pieris rapae,3,Pieris rapae,1,7.6162876e-10,3.294976e-09,2.2206287e-11,0.9356343,1.074833e-09,3.1551657e-09,3.541887e-11,0.06436572
2005,7,Other,7,Other,1,2.5301828e-08,2.9816007e-09,1.0995293e-10,1.37265e-06,1.2098821e-09,1.2935528e-09,1.9507356e-06,0.99999666
2006,0,Apis mellifera,0,Apis mellifera,1,0.9984168,3.1119664e-05,2.8164695e-07,6.488935e-08,5.463282e-08,5.980741e-07,7.357767e-08,0.0015510933
2007,4,Coccinella septempunctata,4,Coccinella septempunctata,1,7.527867e-11,4.633528e-09,2.09347e-07,3.1110017e-11,0.99999976,5.5106397e-10,4.475645e-09,3.784266e-08
2008,7,Other,7,Other,1,7.9585493e-07,9.95418e-10,6.202334e-11,2.4353008e-09,2.272365e-11,5.047721e-09,8.694569e-10,0.99999917
